,Computer Science,Physics,Mathematics,Statistics,Quantitative Biology,Quantitative Finance,ID
3082,0,0,1,0,0,0,24055
3083,0,0,1,0,0,0,24056
3084,0,1,0,0,0,0,24057
3085,1,0,0,0,0,0,24058
3086,1,0,0,0,0,0,24059
3087,0,0,1,0,0,0,24060
3088,1,0,0,0,0,0,24061
3089,1,0,0,0,0,0,24062
3090,1,0,0,0,0,0,24063
3091,1,0,0,0,0,0,24064
3092,0,0,0,0,1,0,24065
3093,0,0,1,0,0,0,24066
3094,1,0,0,0,0,0,24067
3095,1,0,0,0,0,0,24068
3096,1,0,0,0,0,0,24069
3097,1,0,0,0,0,0,24070
3098,0,0,1,0,0,0,24071
3099,0,1,0,0,0,0,24072
3100,1,0,0,0,0,0,24073
3101,0,0,1,0,0,0,24074
3102,0,1,0,0,0,0,24075
3103,0,1,0,0,0,0,24076
3104,0,0,0,1,0,0,24077
3105,1,0,0,0,0,0,24078
3106,0,1,0,0,0,0,24079
3107,1,0,0,0,0,0,24080
3108,1,0,0,0,0,0,24081
3109,0,1,0,0,0,0,24082
3110,0,1,0,0,0,0,24083
3111,1,0,0,0,0,0,24084
3112,1,0,0,0,0,0,24085
3113,0,0,1,0,0,0,24086
3114,0,1,0,0,0,0,24087
3115,1,0,0,0,0,0,24088
3116,1,0,0,0,0,0,24089
3117,1,0,0,0,0,0,24090
3118,1,0,0,0,0,0,24091
3119,0,1,0,0,0,0,24092
3120,0,1,0,0,0,0,24093
3121,0,1,0,0,0,0,24094
3122,1,0,0,0,0,0,24095
3123,0,0,1,0,0,0,24096
3124,1,0,0,0,0,0,24097
3125,0,0,1,0,0,0,24098
3126,1,0,0,0,0,0,24099
3127,0,0,1,0,0,0,24100
3128,0,0,1,0,0,0,24101
3129,0,0,1,0,0,0,24102
3130,0,1,0,0,0,0,24103
3131,1,0,0,0,0,0,24104
3132,1,0,0,0,0,0,24105
3133,0,0,1,0,0,0,24106
3134,0,0,1,0,0,0,24107
3135,1,0,0,0,0,0,24108
3136,0,1,0,0,0,0,24109
3137,0,0,1,0,0,0,24110
3138,1,0,0,0,0,0,24111
3139,1,0,0,0,0,0,24112
3140,1,0,0,0,0,0,24113
3141,0,1,0,0,0,0,24114
3142,1,0,0,0,0,0,24115
3143,1,0,0,0,0,0,24116
3144,0,1,0,0,0,0,24117
3145,0,0,1,0,0,0,24118
3146,0,1,0,0,0,0,24119
3147,1,0,0,0,0,0,24120
3148,0,1,0,0,0,0,24121
3149,0,0,1,0,0,0,24122
3150,0,0,1,0,0,0,24123
3151,1,0,0,0,0,0,24124
3152,0,0,1,0,0,0,24125
3153,1,0,0,0,0,0,24126
3154,1,0,0,0,0,0,24127
3155,0,0,1,0,0,0,24128
3156,0,1,0,0,0,0,24129
3157,1,0,0,0,0,0,24130
3158,1,0,0,0,0,0,24131
3159,0,0,1,0,0,0,24132
3160,0,1,0,0,0,0,24133
3161,0,1,0,0,0,0,24134
3162,0,1,0,0,0,0,24135
3163,1,0,0,0,0,0,24136
3164,1,0,0,0,0,0,24137
3165,1,0,0,0,0,0,24138
3166,1,0,0,0,0,0,24139
3167,0,0,1,0,0,0,24140
3168,0,1,0,0,0,0,24141
3169,0,1,0,0,0,0,24142
3170,0,0,0,1,0,0,24143
3171,1,0,0,0,0,0,24144
3172,0,1,0,0,0,0,24145
3173,0,1,0,0,0,0,24146
3174,1,0,0,0,0,0,24147
3175,1,0,0,0,0,0,24148
3176,0,0,1,0,0,0,24149
3177,1,0,0,0,0,0,24150
3178,1,0,0,0,0,0,24151
3179,1,0,0,0,0,0,24152
3180,1,0,0,0,0,0,24153
3181,1,0,0,0,0,0,24154
3182,0,0,0,1,0,0,24155
3183,1,0,0,0,0,0,24156
3184,1,0,0,0,0,0,24157
3185,0,0,1,0,0,0,24158
3186,1,0,0,0,0,0,24159
3187,0,1,0,0,0,0,24160
3188,1,0,0,0,0,0,24161
3189,1,0,0,0,0,0,24162
3190,1,0,0,0,0,0,24163
3191,0,0,1,0,0,0,24164
3192,0,0,1,0,0,0,24165
3193,0,1,0,0,0,0,24166
3194,0,1,0,0,0,0,24167
3195,0,1,0,0,0,0,24168
3196,0,0,1,0,0,0,24169
3197,1,0,0,0,0,0,24170
3198,1,0,0,0,0,0,24171
3199,1,0,0,0,0,0,24172
3200,1,0,0,0,0,0,24173
3201,0,1,0,0,0,0,24174
3202,0,1,0,0,0,0,24175
3203,1,0,0,0,0,0,24176
3204,1,0,0,0,0,0,24177
3205,0,0,1,0,0,0,24178
3206,0,0,1,0,0,0,24179
3207,0,1,0,0,0,0,24180
3208,0,0,0,1,0,0,24181
3209,1,0,0,0,0,0,24182
3210,0,1,0,0,0,0,24183
3211,0,1,0,0,0,0,24184
3212,1,0,0,0,0,0,24185
3213,0,1,0,0,0,0,24186
3214,1,0,0,0,0,0,24187
3215,0,0,0,1,0,0,24188
3216,1,0,0,0,0,0,24189
3217,1,0,0,0,0,0,24190
3218,0,0,1,0,0,0,24191
3219,0,1,0,0,0,0,24192
3220,0,1,0,0,0,0,24193
3221,1,0,0,0,0,0,24194
3222,0,1,0,0,0,0,24195
3223,0,0,1,0,0,0,24196
3224,1,0,0,0,0,0,24197
3225,1,0,0,0,0,0,24198
3226,0,1,0,0,0,0,24199
3227,1,0,0,0,0,0,24200
3228,1,0,0,0,0,0,24201
3229,1,0,0,0,0,0,24202
3230,0,0,1,0,0,0,24203
3231,1,0,0,0,0,0,24204
3232,0,1,0,0,0,0,24205
3233,0,0,1,0,0,0,24206
3234,0,1,0,0,0,0,24207
3235,0,0,0,1,0,0,24208
3236,1,0,0,0,0,0,24209
3237,1,0,0,0,0,0,24210
3238,0,1,0,0,0,0,24211
3239,0,0,0,1,0,0,24212
3240,1,0,0,0,0,0,24213
3241,0,0,1,0,0,0,24214
3242,0,1,0,0,0,0,24215
3243,1,0,0,0,0,0,24216
3244,0,0,0,1,0,0,24217
3245,1,0,0,0,0,0,24218
3246,1,0,0,0,0,0,24219
3247,0,1,0,0,0,0,24220
3248,0,1,0,0,0,0,24221
3249,0,1,0,0,0,0,24222
3250,0,0,1,0,0,0,24223
3251,0,1,0,0,0,0,24224
3252,0,0,1,0,0,0,24225
3253,0,1,0,0,0,0,24226
3254,0,0,0,1,0,0,24227
3255,1,0,0,0,0,0,24228
3256,0,0,1,0,0,0,24229
3257,0,0,1,0,0,0,24230
3258,1,0,0,0,0,0,24231
3259,0,0,1,0,0,0,24232
3260,0,0,1,0,0,0,24233
3261,0,1,0,0,0,0,24234
3262,0,0,1,0,0,0,24235
3263,0,0,1,0,0,0,24236
3264,1,0,0,0,0,0,24237
3265,1,0,0,0,0,0,24238
3266,0,0,1,0,0,0,24239
3267,0,0,1,0,0,0,24240
3268,0,0,1,0,0,0,24241
3269,0,1,0,0,0,0,24242
3270,0,0,1,0,0,0,24243
3271,1,0,0,0,0,0,24244
3272,0,0,1,0,0,0,24245
3273,0,1,0,0,0,0,24246
3274,1,0,0,0,0,0,24247
3275,1,0,0,0,0,0,24248
3276,0,0,0,1,0,0,24249
3277,1,0,0,0,0,0,24250
3278,0,1,0,0,0,0,24251
3279,1,0,0,0,0,0,24252
3280,1,0,0,0,0,0,24253
3281,0,1,0,0,0,0,24254
3282,0,1,0,0,0,0,24255
3283,0,1,0,0,0,0,24256
3284,0,1,0,0,0,0,24257
3285,0,1,0,0,0,0,24258
3286,1,0,0,0,0,0,24259
3287,1,0,0,0,0,0,24260
3288,1,0,0,0,0,0,24261
3289,0,1,0,0,0,0,24262
3290,0,1,0,0,0,0,24263
3291,0,1,0,0,0,0,24264
3292,0,0,0,0,1,0,24265
3293,0,0,1,0,0,0,24266
3294,1,0,0,0,0,0,24267
3295,1,0,0,0,0,0,24268
3296,1,0,0,0,0,0,24269
3297,0,0,1,0,0,0,24270
3298,0,1,0,0,0,0,24271
3299,1,0,0,0,0,0,24272
3300,0,0,1,0,0,0,24273
3301,1,0,0,0,0,0,24274
3302,0,0,0,1,0,0,24275
3303,0,1,0,0,0,0,24276
3304,0,0,0,1,0,0,24277
3305,0,0,1,0,0,0,24278
3306,1,0,0,0,0,0,24279
3307,0,0,1,0,0,0,24280
3308,0,0,0,1,0,0,24281
3309,1,0,0,0,0,0,24282
3310,1,0,0,0,0,0,24283
3311,1,0,0,0,0,0,24284
3312,1,0,0,0,0,0,24285
3313,1,0,0,0,0,0,24286
3314,1,0,0,0,0,0,24287
3315,0,1,0,0,0,0,24288
3316,0,1,0,0,0,0,24289
3317,1,0,0,0,0,0,24290
3318,0,1,0,0,0,0,24291
3319,1,0,0,0,0,0,24292
3320,1,0,0,0,0,0,24293
3321,0,1,0,0,0,0,24294
3322,1,0,0,0,0,0,24295
3323,1,0,0,0,0,0,24296
3324,0,1,0,0,0,0,24297
3325,0,1,0,0,0,0,24298
3326,0,0,0,1,0,0,24299
3327,1,0,0,0,0,0,24300
3328,1,0,0,0,0,0,24301
3329,0,1,0,0,0,0,24302
3330,1,0,0,0,0,0,24303
3331,0,0,1,0,0,0,24304
3332,1,0,0,0,0,0,24305
3333,0,0,1,0,0,0,24306
3334,0,1,0,0,0,0,24307
3335,0,0,1,0,0,0,24308
3336,0,1,0,0,0,0,24309
3337,0,1,0,0,0,0,24310
3338,0,1,0,0,0,0,24311
3339,0,1,0,0,0,0,24312
3340,0,1,0,0,0,0,24313
3341,1,0,0,0,0,0,24314
3342,0,1,0,0,0,0,24315
3343,0,0,1,0,0,0,24316
3344,0,0,1,0,0,0,24317
3345,0,1,0,0,0,0,24318
3346,1,0,0,0,0,0,24319
3347,1,0,0,0,0,0,24320
3348,0,1,0,0,0,0,24321
3349,1,0,0,0,0,0,24322
3350,0,0,1,0,0,0,24323
3351,0,0,1,0,0,0,24324
3352,0,1,0,0,0,0,24325
3353,1,0,0,0,0,0,24326
3354,1,0,0,0,0,0,24327
3355,0,1,0,0,0,0,24328
3356,1,0,0,0,0,0,24329
3357,1,0,0,0,0,0,24330
3358,0,1,0,0,0,0,24331
3359,0,1,0,0,0,0,24332
3360,0,1,0,0,0,0,24333
3361,1,0,0,0,0,0,24334
3362,0,1,0,0,0,0,24335
3363,1,0,0,0,0,0,24336
3364,1,0,0,0,0,0,24337
3365,1,0,0,0,0,0,24338
3366,0,0,0,1,0,0,24339
3367,1,0,0,0,0,0,24340
3368,1,0,0,0,0,0,24341
3369,0,0,1,0,0,0,24342
3370,1,0,0,0,0,0,24343
3371,0,1,0,0,0,0,24344
3372,0,1,0,0,0,0,24345
3373,0,1,0,0,0,0,24346
3374,1,0,0,0,0,0,24347
3375,1,0,0,0,0,0,24348
3376,0,0,0,1,0,0,24349
3377,0,0,1,0,0,0,24350
3378,1,0,0,0,0,0,24351
3379,1,0,0,0,0,0,24352
3380,0,1,0,0,0,0,24353
3381,0,1,0,0,0,0,24354
3382,1,0,0,0,0,0,24355
3383,0,1,0,0,0,0,24356
3384,1,0,0,0,0,0,24357
3385,0,0,1,0,0,0,24358
3386,1,0,0,0,0,0,24359
3387,1,0,0,0,0,0,24360
3388,1,0,0,0,0,0,24361
3389,1,0,0,0,0,0,24362
3390,0,0,1,0,0,0,24363
3391,0,1,0,0,0,0,24364
3392,0,0,1,0,0,0,24365
3393,1,0,0,0,0,0,24366
3394,1,0,0,0,0,0,24367
3395,0,1,0,0,0,0,24368
3396,0,0,1,0,0,0,24369
3397,1,0,0,0,0,0,24370
3398,1,0,0,0,0,0,24371
3399,0,1,0,0,0,0,24372
3400,1,0,0,0,0,0,24373
3401,0,1,0,0,0,0,24374
3402,1,0,0,0,0,0,24375
3403,0,0,1,0,0,0,24376
3404,0,0,1,0,0,0,24377
3405,0,1,0,0,0,0,24378
3406,1,0,0,0,0,0,24379
3407,0,1,0,0,0,0,24380
3408,1,0,0,0,0,0,24381
3409,0,1,0,0,0,0,24382
3410,0,1,0,0,0,0,24383
3411,1,0,0,0,0,0,24384
3412,0,0,1,0,0,0,24385
3413,1,0,0,0,0,0,24386
3414,1,0,0,0,0,0,24387
3415,0,0,1,0,0,0,24388
3416,0,0,1,0,0,0,24389
3417,0,0,1,0,0,0,24390
3418,0,1,0,0,0,0,24391
3419,1,0,0,0,0,0,24392
3420,0,0,1,0,0,0,24393
3421,0,1,0,0,0,0,24394
3422,1,0,0,0,0,0,24395
3423,0,0,1,0,0,0,24396
3424,1,0,0,0,0,0,24397
3425,0,0,1,0,0,0,24398
3426,0,0,1,0,0,0,24399
3427,1,0,0,0,0,0,24400
3428,0,0,1,0,0,0,24401
3429,1,0,0,0,0,0,24402
3430,0,0,1,0,0,0,24403
3431,0,1,0,0,0,0,24404
3432,1,0,0,0,0,0,24405
3433,1,0,0,0,0,0,24406
3434,0,1,0,0,0,0,24407
3435,1,0,0,0,0,0,24408
3436,0,1,0,0,0,0,24409
3437,0,0,1,0,0,0,24410
3438,1,0,0,0,0,0,24411
3439,1,0,0,0,0,0,24412
3440,1,0,0,0,0,0,24413
3441,1,0,0,0,0,0,24414
3442,0,0,0,0,1,0,24415
3443,1,0,0,0,0,0,24416
3444,1,0,0,0,0,0,24417
3445,0,0,1,0,0,0,24418
3446,1,0,0,0,0,0,24419
3447,1,0,0,0,0,0,24420
3448,1,0,0,0,0,0,24421
3449,1,0,0,0,0,0,24422
3450,1,0,0,0,0,0,24423
3451,1,0,0,0,0,0,24424
3452,1,0,0,0,0,0,24425
3453,1,0,0,0,0,0,24426
3454,1,0,0,0,0,0,24427
3455,0,1,0,0,0,0,24428
3456,0,1,0,0,0,0,24429
3457,0,0,1,0,0,0,24430
3458,1,0,0,0,0,0,24431
3459,0,1,0,0,0,0,24432
3460,1,0,0,0,0,0,24433
3461,1,0,0,0,0,0,24434
3462,0,1,0,0,0,0,24435
3463,1,0,0,0,0,0,24436
3464,1,0,0,0,0,0,24437
3465,1,0,0,0,0,0,24438
3466,0,1,0,0,0,0,24439
3467,0,0,1,0,0,0,24440
3468,1,0,0,0,0,0,24441
3469,0,1,0,0,0,0,24442
3470,1,0,0,0,0,0,24443
3471,0,1,0,0,0,0,24444
3472,1,0,0,0,0,0,24445
3473,0,0,1,0,0,0,24446
3474,1,0,0,0,0,0,24447
3475,1,0,0,0,0,0,24448
3476,1,0,0,0,0,0,24449
3477,1,0,0,0,0,0,24450
3478,1,0,0,0,0,0,24451
3479,1,0,0,0,0,0,24452
3480,1,0,0,0,0,0,24453
3481,1,0,0,0,0,0,24454
3482,1,0,0,0,0,0,24455
3483,1,0,0,0,0,0,24456
3484,1,0,0,0,0,0,24457
3485,0,1,0,0,0,0,24458
3486,0,0,1,0,0,0,24459
3487,0,1,0,0,0,0,24460
3488,1,0,0,0,0,0,24461
3489,0,1,0,0,0,0,24462
3490,1,0,0,0,0,0,24463
3491,0,0,1,0,0,0,24464
3492,0,0,1,0,0,0,24465
3493,0,1,0,0,0,0,24466
3494,0,1,0,0,0,0,24467
3495,0,0,1,0,0,0,24468
3496,1,0,0,0,0,0,24469
3497,1,0,0,0,0,0,24470
3498,1,0,0,0,0,0,24471
3499,1,0,0,0,0,0,24472
3500,1,0,0,0,0,0,24473
3501,1,0,0,0,0,0,24474
3502,0,0,1,0,0,0,24475
3503,1,0,0,0,0,0,24476
3504,1,0,0,0,0,0,24477
3505,0,0,1,0,0,0,24478
3506,1,0,0,0,0,0,24479
3507,1,0,0,0,0,0,24480
3508,0,0,1,0,0,0,24481
3509,1,0,0,0,0,0,24482
3510,0,1,0,0,0,0,24483
3511,1,0,0,0,0,0,24484
3512,1,0,0,0,0,0,24485
3513,0,0,1,0,0,0,24486
3514,1,0,0,0,0,0,24487
3515,0,1,0,0,0,0,24488
3516,0,1,0,0,0,0,24489
3517,0,0,0,1,0,0,24490
3518,0,1,0,0,0,0,24491
3519,0,0,1,0,0,0,24492
3520,0,0,0,1,0,0,24493
3521,1,0,0,0,0,0,24494
3522,0,0,1,0,0,0,24495
3523,1,0,0,0,0,0,24496
3524,1,0,0,0,0,0,24497
3525,1,0,0,0,0,0,24498
3526,0,1,0,0,0,0,24499
3527,0,1,0,0,0,0,24500
3528,0,0,1,0,0,0,24501
3529,0,0,1,0,0,0,24502
3530,1,0,0,0,0,0,24503
3531,0,0,0,0,1,0,24504
3532,1,0,0,0,0,0,24505
3533,1,0,0,0,0,0,24506
3534,0,1,0,0,0,0,24507
3535,1,0,0,0,0,0,24508
3536,0,1,0,0,0,0,24509
3537,1,0,0,0,0,0,24510
3538,1,0,0,0,0,0,24511
3539,0,0,1,0,0,0,24512
3540,1,0,0,0,0,0,24513
3541,1,0,0,0,0,0,24514
3542,0,0,1,0,0,0,24515
3543,0,0,1,0,0,0,24516
3544,0,1,0,0,0,0,24517
3545,1,0,0,0,0,0,24518
3546,1,0,0,0,0,0,24519
3547,1,0,0,0,0,0,24520
3548,1,0,0,0,0,0,24521
3549,0,0,1,0,0,0,24522
3550,0,0,1,0,0,0,24523
3551,0,0,1,0,0,0,24524
3552,1,0,0,0,0,0,24525
3553,0,0,1,0,0,0,24526
3554,0,1,0,0,0,0,24527
3555,0,1,0,0,0,0,24528
3556,0,0,1,0,0,0,24529
3557,0,0,1,0,0,0,24530
3558,1,0,0,0,0,0,24531
3559,0,1,0,0,0,0,24532
3560,1,0,0,0,0,0,24533
3561,0,0,1,0,0,0,24534
3562,0,1,0,0,0,0,24535
3563,0,1,0,0,0,0,24536
3564,0,0,1,0,0,0,24537
3565,0,1,0,0,0,0,24538
3566,1,0,0,0,0,0,24539
3567,0,1,0,0,0,0,24540
3568,0,0,1,0,0,0,24541
3569,1,0,0,0,0,0,24542
3570,0,1,0,0,0,0,24543
3571,1,0,0,0,0,0,24544
3572,1,0,0,0,0,0,24545
3573,1,0,0,0,0,0,24546
3574,0,1,0,0,0,0,24547
3575,0,1,0,0,0,0,24548
3576,0,0,1,0,0,0,24549
3577,1,0,0,0,0,0,24550
3578,1,0,0,0,0,0,24551
3579,1,0,0,0,0,0,24552
3580,1,0,0,0,0,0,24553
3581,1,0,0,0,0,0,24554
3582,0,1,0,0,0,0,24555
3583,0,1,0,0,0,0,24556
3584,1,0,0,0,0,0,24557
3585,0,1,0,0,0,0,24558
3586,1,0,0,0,0,0,24559
3587,1,0,0,0,0,0,24560
3588,0,0,1,0,0,0,24561
3589,1,0,0,0,0,0,24562
3590,0,0,1,0,0,0,24563
3591,1,0,0,0,0,0,24564
3592,0,1,0,0,0,0,24565
3593,0,0,1,0,0,0,24566
3594,1,0,0,0,0,0,24567
3595,1,0,0,0,0,0,24568
3596,0,0,1,0,0,0,24569
3597,1,0,0,0,0,0,24570
3598,0,1,0,0,0,0,24571
3599,0,0,1,0,0,0,24572
3600,1,0,0,0,0,0,24573
3601,0,0,1,0,0,0,24574
3602,1,0,0,0,0,0,24575
3603,1,0,0,0,0,0,24576
3604,0,0,1,0,0,0,24577
3605,1,0,0,0,0,0,24578
3606,1,0,0,0,0,0,24579
3607,0,0,1,0,0,0,24580
3608,0,1,0,0,0,0,24581
3609,0,0,0,0,1,0,24582
3610,0,0,1,0,0,0,24583
3611,1,0,0,0,0,0,24584
3612,1,0,0,0,0,0,24585
3613,0,1,0,0,0,0,24586
3614,0,0,1,0,0,0,24587
3615,0,1,0,0,0,0,24588
3616,0,0,1,0,0,0,24589
3617,0,1,0,0,0,0,24590
3618,0,0,1,0,0,0,24591
3619,0,1,0,0,0,0,24592
3620,0,0,1,0,0,0,24593
3621,0,1,0,0,0,0,24594
3622,1,0,0,0,0,0,24595
3623,1,0,0,0,0,0,24596
3624,0,0,1,0,0,0,24597
3625,0,0,1,0,0,0,24598
3626,0,1,0,0,0,0,24599
3627,0,0,1,0,0,0,24600
3628,0,1,0,0,0,0,24601
3629,0,1,0,0,0,0,24602
3630,1,0,0,0,0,0,24603
3631,0,0,1,0,0,0,24604
3632,1,0,0,0,0,0,24605
3633,1,0,0,0,0,0,24606
3634,0,1,0,0,0,0,24607
3635,0,1,0,0,0,0,24608
3636,1,0,0,0,0,0,24609
3637,1,0,0,0,0,0,24610
3638,0,1,0,0,0,0,24611
3639,1,0,0,0,0,0,24612
3640,0,1,0,0,0,0,24613
3641,0,1,0,0,0,0,24614
3642,1,0,0,0,0,0,24615
3643,1,0,0,0,0,0,24616
3644,0,0,1,0,0,0,24617
3645,1,0,0,0,0,0,24618
3646,1,0,0,0,0,0,24619
3647,1,0,0,0,0,0,24620
3648,0,1,0,0,0,0,24621
3649,1,0,0,0,0,0,24622
3650,1,0,0,0,0,0,24623
3651,1,0,0,0,0,0,24624
3652,0,0,1,0,0,0,24625
3653,0,0,1,0,0,0,24626
3654,1,0,0,0,0,0,24627
3655,1,0,0,0,0,0,24628
3656,0,1,0,0,0,0,24629
3657,0,0,0,0,1,0,24630
3658,1,0,0,0,0,0,24631
3659,0,1,0,0,0,0,24632
3660,0,1,0,0,0,0,24633
3661,0,0,1,0,0,0,24634
3662,0,1,0,0,0,0,24635
3663,1,0,0,0,0,0,24636
3664,1,0,0,0,0,0,24637
3665,0,0,1,0,0,0,24638
3666,0,0,1,0,0,0,24639
3667,1,0,0,0,0,0,24640
3668,0,0,1,0,0,0,24641
3669,0,0,1,0,0,0,24642
3670,1,0,0,0,0,0,24643
3671,1,0,0,0,0,0,24644
3672,1,0,0,0,0,0,24645
3673,1,0,0,0,0,0,24646
3674,1,0,0,0,0,0,24647
3675,1,0,0,0,0,0,24648
3676,0,0,1,0,0,0,24649
3677,1,0,0,0,0,0,24650
3678,1,0,0,0,0,0,24651
3679,0,0,1,0,0,0,24652
3680,1,0,0,0,0,0,24653
3681,0,0,0,1,0,0,24654
3682,0,0,1,0,0,0,24655
3683,0,0,1,0,0,0,24656
3684,0,1,0,0,0,0,24657
3685,1,0,0,0,0,0,24658
3686,0,0,1,0,0,0,24659
3687,1,0,0,0,0,0,24660
3688,1,0,0,0,0,0,24661
3689,1,0,0,0,0,0,24662
3690,0,1,0,0,0,0,24663
3691,0,1,0,0,0,0,24664
3692,0,1,0,0,0,0,24665
3693,1,0,0,0,0,0,24666
3694,0,0,1,0,0,0,24667
3695,0,0,0,0,0,1,24668
3696,1,0,0,0,0,0,24669
3697,0,1,0,0,0,0,24670
3698,0,0,1,0,0,0,24671
3699,0,0,1,0,0,0,24672
3700,1,0,0,0,0,0,24673
3701,0,1,0,0,0,0,24674
3702,0,0,0,1,0,0,24675
3703,0,1,0,0,0,0,24676
3704,0,0,1,0,0,0,24677
3705,0,0,0,1,0,0,24678
3706,0,0,1,0,0,0,24679
3707,0,1,0,0,0,0,24680
3708,0,0,1,0,0,0,24681
3709,0,1,0,0,0,0,24682
3710,1,0,0,0,0,0,24683
3711,1,0,0,0,0,0,24684
3712,0,1,0,0,0,0,24685
3713,0,0,1,0,0,0,24686
3714,0,0,1,0,0,0,24687
3715,0,0,0,1,0,0,24688
3716,0,0,1,0,0,0,24689
3717,0,0,1,0,0,0,24690
3718,0,1,0,0,0,0,24691
3719,0,1,0,0,0,0,24692
3720,0,1,0,0,0,0,24693
3721,1,0,0,0,0,0,24694
3722,1,0,0,0,0,0,24695
3723,1,0,0,0,0,0,24696
3724,0,0,1,0,0,0,24697
3725,0,0,1,0,0,0,24698
3726,0,1,0,0,0,0,24699
3727,0,1,0,0,0,0,24700
3728,1,0,0,0,0,0,24701
3729,1,0,0,0,0,0,24702
3730,0,0,1,0,0,0,24703
3731,1,0,0,0,0,0,24704
3732,0,0,1,0,0,0,24705
3733,1,0,0,0,0,0,24706
3734,1,0,0,0,0,0,24707
3735,1,0,0,0,0,0,24708
3736,1,0,0,0,0,0,24709
3737,1,0,0,0,0,0,24710
3738,0,0,1,0,0,0,24711
3739,0,1,0,0,0,0,24712
3740,0,0,1,0,0,0,24713
3741,0,1,0,0,0,0,24714
3742,0,0,0,0,1,0,24715
3743,0,0,1,0,0,0,24716
3744,1,0,0,0,0,0,24717
3745,1,0,0,0,0,0,24718
3746,1,0,0,0,0,0,24719
3747,1,0,0,0,0,0,24720
3748,1,0,0,0,0,0,24721
3749,0,0,1,0,0,0,24722
3750,0,1,0,0,0,0,24723
3751,0,1,0,0,0,0,24724
3752,1,0,0,0,0,0,24725
3753,0,0,1,0,0,0,24726
3754,1,0,0,0,0,0,24727
3755,1,0,0,0,0,0,24728
3756,0,1,0,0,0,0,24729
3757,1,0,0,0,0,0,24730
3758,0,0,1,0,0,0,24731
3759,0,0,1,0,0,0,24732
3760,0,0,1,0,0,0,24733
3761,1,0,0,0,0,0,24734
3762,1,0,0,0,0,0,24735
3763,1,0,0,0,0,0,24736
3764,0,1,0,0,0,0,24737
3765,1,0,0,0,0,0,24738
3766,1,0,0,0,0,0,24739
3767,0,1,0,0,0,0,24740
3768,0,0,1,0,0,0,24741
3769,0,0,0,1,0,0,24742
3770,0,1,0,0,0,0,24743
3771,1,0,0,0,0,0,24744
3772,0,0,1,0,0,0,24745
3773,1,0,0,0,0,0,24746
3774,0,0,0,1,0,0,24747
3775,0,1,0,0,0,0,24748
3776,0,0,0,1,0,0,24749
3777,1,0,0,0,0,0,24750
3778,1,0,0,0,0,0,24751
3779,1,0,0,0,0,0,24752
3780,0,1,0,0,0,0,24753
3781,1,0,0,0,0,0,24754
3782,0,1,0,0,0,0,24755
3783,1,0,0,0,0,0,24756
3784,1,0,0,0,0,0,24757
3785,1,0,0,0,0,0,24758
3786,0,1,0,0,0,0,24759
3787,0,1,0,0,0,0,24760
3788,1,0,0,0,0,0,24761
3789,0,0,1,0,0,0,24762
3790,1,0,0,0,0,0,24763
3791,0,1,0,0,0,0,24764
3792,0,1,0,0,0,0,24765
3793,0,1,0,0,0,0,24766
3794,1,0,0,0,0,0,24767
3795,0,1,0,0,0,0,24768
3796,0,0,1,0,0,0,24769
3797,1,0,0,0,0,0,24770
3798,1,0,0,0,0,0,24771
3799,1,0,0,0,0,0,24772
3800,1,0,0,0,0,0,24773
3801,1,0,0,0,0,0,24774
3802,1,0,0,0,0,0,24775
3803,1,0,0,0,0,0,24776
3804,0,1,0,0,0,0,24777
3805,1,0,0,0,0,0,24778
3806,1,0,0,0,0,0,24779
3807,0,1,0,0,0,0,24780
3808,1,0,0,0,0,0,24781
3809,1,0,0,0,0,0,24782
3810,1,0,0,0,0,0,24783
3811,1,0,0,0,0,0,24784
3812,0,0,1,0,0,0,24785
3813,1,0,0,0,0,0,24786
3814,1,0,0,0,0,0,24787
3815,0,1,0,0,0,0,24788
3816,1,0,0,0,0,0,24789
3817,1,0,0,0,0,0,24790
3818,1,0,0,0,0,0,24791
3819,1,0,0,0,0,0,24792
3820,1,0,0,0,0,0,24793
3821,0,0,1,0,0,0,24794
3822,0,0,1,0,0,0,24795
3823,1,0,0,0,0,0,24796
3824,0,0,0,1,0,0,24797
3825,0,1,0,0,0,0,24798
3826,0,1,0,0,0,0,24799
3827,0,0,1,0,0,0,24800
3828,0,0,1,0,0,0,24801
3829,1,0,0,0,0,0,24802
3830,1,0,0,0,0,0,24803
3831,0,0,1,0,0,0,24804
3832,0,0,1,0,0,0,24805
3833,0,0,1,0,0,0,24806
3834,1,0,0,0,0,0,24807
3835,0,1,0,0,0,0,24808
3836,0,0,1,0,0,0,24809
3837,1,0,0,0,0,0,24810
3838,1,0,0,0,0,0,24811
3839,1,0,0,0,0,0,24812
3840,0,1,0,0,0,0,24813
3841,0,0,1,0,0,0,24814
3842,1,0,0,0,0,0,24815
3843,0,0,1,0,0,0,24816
3844,0,1,0,0,0,0,24817
3845,1,0,0,0,0,0,24818
3846,1,0,0,0,0,0,24819
3847,0,1,0,0,0,0,24820
3848,1,0,0,0,0,0,24821
3849,1,0,0,0,0,0,24822
3850,0,1,0,0,0,0,24823
3851,1,0,0,0,0,0,24824
3852,0,0,1,0,0,0,24825
3853,0,1,0,0,0,0,24826
3854,1,0,0,0,0,0,24827
3855,1,0,0,0,0,0,24828
3856,1,0,0,0,0,0,24829
